asset_type,category,name,platform,hook,post,cta,install_command,repo_url
integration,Membership,suremembers,LinkedIn / X,Stop making your agent guess how Suremembers works.,"The `suremembers` integration guide gives agents a standalone reference for membership platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/suremembers.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,suretriggers,LinkedIn / X,Stop making your agent guess how Suretriggers works.,"The `suretriggers` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/suretriggers.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,syncspider,LinkedIn / X,Stop making your agent guess how Syncspider works.,"The `syncspider` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/syncspider.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,teams-woocommerce-memberships,LinkedIn / X,Stop making your agent guess how Teams Woocommerce Memberships works.,"The `teams-woocommerce-memberships` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/teams-woocommerce-memberships.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,telegram,LinkedIn / X,Stop making your agent guess how Telegram works.,"The `telegram` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/telegram.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Support,the-events-calendar,LinkedIn / X,Stop making your agent guess how The Events Calendar works.,"The `the-events-calendar` integration guide gives agents a standalone reference for support platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/the-events-calendar.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,LMS,thrive-apprentice,LinkedIn / X,Stop making your agent guess how Thrive Apprentice works.,"The `thrive-apprentice` integration guide gives agents a standalone reference for lms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/thrive-apprentice.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Automation,thrive-automator,LinkedIn / X,Stop making your agent guess how Thrive Automator works.,"The `thrive-automator` integration guide gives agents a standalone reference for automation platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/thrive-automator.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,thrive-leads,LinkedIn / X,Stop making your agent guess how Thrive Leads works.,"The `thrive-leads` integration guide gives agents a standalone reference for forms platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/thrive-leads.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,tiktok-ads,LinkedIn / X,Stop making your agent guess how Tiktok Ads works.,"The `tiktok-ads` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/tiktok-ads.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,tolt,LinkedIn / X,Stop making your agent guess how Tolt works.,"The `tolt` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/tolt.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Operations,trello,LinkedIn / X,Stop making your agent guess how Trello works.,"The `trello` integration guide gives agents a standalone reference for operations platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/trello.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,tripetto,LinkedIn / X,Stop making your agent guess how Tripetto works.,"The `tripetto` integration guide gives agents a standalone reference for forms platform reference with API -, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/tripetto.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,trustpilot,LinkedIn / X,Stop making your agent guess how Trustpilot works.,"The `trustpilot` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/trustpilot.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,LMS,tutorlms,LinkedIn / X,Stop making your agent guess how Tutorlms works.,"The `tutorlms` integration guide gives agents a standalone reference for lms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/tutorlms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,twilio,LinkedIn / X,Stop making your agent guess how Twilio works.,"The `twilio` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/twilio.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,typeform,LinkedIn / X,Stop making your agent guess how Typeform works.,"The `typeform` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/typeform.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Social,ultimate-affiliate-pro,LinkedIn / X,Stop making your agent guess how Ultimate Affiliate Pro works.,"The `ultimate-affiliate-pro` integration guide gives agents a standalone reference for social platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/ultimate-affiliate-pro.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Membership,ultimate-member,LinkedIn / X,Stop making your agent guess how Ultimate Member works.,"The `ultimate-member` integration guide gives agents a standalone reference for membership platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/ultimate-member.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Automation,uncanny-automator,LinkedIn / X,Stop making your agent guess how Uncanny Automator works.,"The `uncanny-automator` integration guide gives agents a standalone reference for automation platform reference with API -, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/uncanny-automator.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,user-registration-membership,LinkedIn / X,Stop making your agent guess how User Registration Membership works.,"The `user-registration-membership` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/user-registration-membership.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,user-registration,LinkedIn / X,Stop making your agent guess how User Registration works.,"The `user-registration` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/user-registration.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,userfeedback,LinkedIn / X,Stop making your agent guess how Userfeedback works.,"The `userfeedback` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/userfeedback.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,vbout,LinkedIn / X,Stop making your agent guess how Vbout works.,"The `vbout` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/vbout.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,voxel,LinkedIn / X,Stop making your agent guess how Voxel works.,"The `voxel` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/voxel.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,wc-affiliate,LinkedIn / X,Stop making your agent guess how Wc Affiliate works.,"The `wc-affiliate` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wc-affiliate.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,webflow,LinkedIn / X,Stop making your agent guess how Webflow works.,"The `webflow` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/webflow.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Automation,webhook-incoming,LinkedIn / X,Stop making your agent guess how Webhook Incoming works.,"The `webhook-incoming` integration guide gives agents a standalone reference for automation platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/webhook-incoming.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Automation,webhook-outgoing,LinkedIn / X,Stop making your agent guess how Webhook Outgoing works.,"The `webhook-outgoing` integration guide gives agents a standalone reference for automation platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/webhook-outgoing.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,wedocs,LinkedIn / X,Stop making your agent guess how Wedocs works.,"The `wedocs` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wedocs.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,weforms,LinkedIn / X,Stop making your agent guess how Weforms works.,"The `weforms` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/weforms.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Social,whatsapp,LinkedIn / X,Stop making your agent guess how Whatsapp works.,"The `whatsapp` integration guide gives agents a standalone reference for social platform reference with API ✓, MCP -, CLI -, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/whatsapp.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,wishlist-member,LinkedIn / X,Stop making your agent guess how Wishlist Member works.,"The `wishlist-member` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wishlist-member.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,wistia,LinkedIn / X,Stop making your agent guess how Wistia works.,"The `wistia` integration guide gives agents a standalone reference for analytics platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wistia.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,woocommerce-bookings,LinkedIn / X,Stop making your agent guess how Woocommerce Bookings works.,"The `woocommerce-bookings` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/woocommerce-bookings.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,woocommerce-memberships,LinkedIn / X,Stop making your agent guess how Woocommerce Memberships works.,"The `woocommerce-memberships` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/woocommerce-memberships.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Commerce,woocommerce-subscriptions,LinkedIn / X,Stop making your agent guess how Woocommerce Subscriptions works.,"The `woocommerce-subscriptions` integration guide gives agents a standalone reference for commerce platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/woocommerce-subscriptions.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,woocommerce,LinkedIn / X,Stop making your agent guess how Woocommerce works.,"The `woocommerce` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/woocommerce.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,woodpecker,LinkedIn / X,Stop making your agent guess how Woodpecker works.,"The `woodpecker` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/woodpecker.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,wordpress,LinkedIn / X,Stop making your agent guess how Wordpress works.,"The `wordpress` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wordpress.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,wp-all-import,LinkedIn / X,Stop making your agent guess how Wp All Import works.,"The `wp-all-import` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-all-import.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Email,wp-courseware,LinkedIn / X,Stop making your agent guess how Wp Courseware works.,"The `wp-courseware` integration guide gives agents a standalone reference for email platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-courseware.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,CRM,wp-fusion,LinkedIn / X,Stop making your agent guess how Wp Fusion works.,"The `wp-fusion` integration guide gives agents a standalone reference for crm platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-fusion.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,wp-job-manager,LinkedIn / X,Stop making your agent guess how Wp Job Manager works.,"The `wp-job-manager` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-job-manager.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Analytics,wp-polls,LinkedIn / X,Stop making your agent guess how Wp Polls works.,"The `wp-polls` integration guide gives agents a standalone reference for analytics platform reference with API -, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-polls.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Content,wp-post,LinkedIn / X,Stop making your agent guess how Wp Post works.,"The `wp-post` integration guide gives agents a standalone reference for content platform reference with API ✓, MCP -, CLI ✓, and SDK ✓ coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-post.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Forms,wp-simple-pay,LinkedIn / X,Stop making your agent guess how Wp Simple Pay works.,"The `wp-simple-pay` integration guide gives agents a standalone reference for forms platform reference with API ✓, MCP -, CLI -, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-simple-pay.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
integration,Events,wp-travel-engine,LinkedIn / X,Stop making your agent guess how Wp Travel Engine works.,"The `wp-travel-engine` integration guide gives agents a standalone reference for events platform reference with API ✓, MCP -, CLI ✓, and SDK - coverage. It is built for API-aware marketing workflows, automation planning, CRM ops, analytics, content systems, and WordPress or SaaS integrations. Open the guide, then let your agent use the auth pattern, operations, fields, limits, and related skills.",Install Marketing Skills OS: npx skills add scayver/marketing-skills. Guide: `tools/integrations/wp-travel-engine.md`. Repo: https://github.com/scayver/marketing-skills.,npx skills add scayver/marketing-skills,https://github.com/scayver/marketing-skills
